HeadYaw, HeadPitch, LShoulderPitch, LShoulderRoll, LElbowYaw, LElbowRoll, LWristYaw, LHand, LHipYawPitch, LHipRoll, LHipPitch, LKneePitch, LAnklePitch, LAnkleRoll, RHipYawPitch, RHipRoll, RHipPitch, RKneePitch, RAnklePitch, RAnkleRoll, RShoulderPitch, RShoulderRoll, RElbowYaw, RElbowRoll, RWristYaw, RHand, BlobX, BlobY
3.895940780639648438e-01,-3.685808181762695312e-02,-1.575946807861328125e-03,3.681180477142333984e-01,-1.152075767517089844e+00,-1.006262063980102539e+00,-1.376039981842041016e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.669579982757568359e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.102000713348388672e-01,8.835420608520507812e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,9.539038085937500000e+01,5.902781677246093750e+01
3.895940780639648438e-01,-3.685808181762695312e-02,-2.918791770935058594e-02,2.131841182708740234e-01,-1.149007797241210938e+00,-1.009330034255981445e+00,-1.371438026428222656e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.669579982757568359e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.820080757141113281e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.120003223419189453e-02,1.398198852539062500e+02,4.302688598632812500e+01
3.895940780639648438e-01,-3.839206695556640625e-02,3.880600929260253906e-01,1.272799968719482422e-01,-1.155144214630126953e+00,-1.010864019393920898e+00,-1.382175922393798828e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.820080757141113281e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,1.779927520751953125e+02,2.365942077636718750e+02
3.895940780639648438e-01,-3.685808181762695312e-02,3.957300186157226562e-01,1.610281467437744141e-01,-1.153610229492187500e+00,-1.003194093704223633e+00,-1.382175922393798828e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.835420608520507812e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.120003223419189453e-02,1.779927520751953125e+02,2.365942077636718750e+02
3.895940780639648438e-01,-3.839206695556640625e-02,4.463520050048828125e-01,2.757000923156738281e-02,-1.133667945861816406e+00,-1.004728078842163086e+00,-1.380641937255859375e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.820080757141113281e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.120003223419189453e-02,1.779927520751953125e+02,2.365942077636718750e+02
3.880600929260253906e-01,-3.685808181762695312e-02,6.012859344482421875e-01,-6.177902221679687500e-03,-1.133667945861816406e+00,-9.939899444580078125e-01,-1.383709907531738281e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.820080757141113281e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,1.779927520751953125e+02,2.365942077636718750e+02
3.895940780639648438e-01,-3.685808181762695312e-02,7.148020267486572266e-01,1.165421009063720703e-01,-1.145939826965332031e+00,-9.909219741821289062e-01,-1.394447803497314453e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.835420608520507812e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,1.779927520751953125e+02,2.365942077636718750e+02
3.895940780639648438e-01,-3.685808181762695312e-02,5.138480663299560547e-01,1.717660427093505859e-01,-1.153610229492187500e+00,-9.893879890441894531e-01,-1.377573966979980469e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.835420608520507812e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,1.779927520751953125e+02,2.365942077636718750e+02
3.880600929260253906e-01,-3.685808181762695312e-02,5.153820514678955078e-01,1.671640872955322266e-01,-1.152075767517089844e+00,-9.909219741821289062e-01,-1.377573966979980469e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.820080757141113281e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,1.696570739746093750e+02,2.357961578369140625e+02
3.895940780639648438e-01,-3.685808181762695312e-02,5.138480663299560547e-01,1.671640872955322266e-01,-1.152075767517089844e+00,-9.909219741821289062e-01,-1.377573966979980469e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.700259685516357422e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.835420608520507812e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,1.702269439697265625e+02,2.355549621582031250e+02
3.895940780639648438e-01,-3.839206695556640625e-02,4.708960056304931641e-01,1.533579826354980469e-01,-1.155144214630126953e+00,-1.013931989669799805e+00,-1.376039981842041016e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.669579982757568359e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.102000713348388672e-01,8.835420608520507812e-01,8.406739234924316406e-01,-1.998400688171386719e-02,5.079996585845947266e-02,1.739474029541015625e+02,2.064322204589843750e+02
3.880600929260253906e-01,-3.839206695556640625e-02,4.770319461822509766e-01,1.779019832611083984e-01,-1.156678199768066406e+00,-1.007796049118041992e+00,-1.376039981842041016e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.835420608520507812e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,1.655206604003906250e+02,2.137855224609375000e+02
3.895940780639648438e-01,-3.685808181762695312e-02,5.031099319458007812e-01,1.410861015319824219e-01,-1.156678199768066406e+00,-1.001660108566284180e+00,-1.392913818359375000e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.102000713348388672e-01,8.835420608520507812e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,1.780946807861328125e+02,2.302922668457031250e+02
3.895940780639648438e-01,9.199810028076171875e-02,5.337901115417480469e-01,3.144280910491943359e-01,-1.153610229492187500e+00,-9.985921382904052734e-01,-1.445069789886474609e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.102000713348388672e-01,8.820080757141113281e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.120003223419189453e-02,1.455014343261718750e+02,1.969376831054687500e+02
3.895940780639648438e-01,9.199810028076171875e-02,5.153820514678955078e-01,3.650500774383544922e-01,-1.153610229492187500e+00,-9.985921382904052734e-01,-1.366836071014404297e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.086658477783203125e-01,8.820080757141113281e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.120003223419189453e-02,1.272165069580078125e+02,1.808585968017578125e+02
3.895940780639648438e-01,9.199810028076171875e-02,4.754979610443115234e-01,4.724299907684326172e-01,-1.153610229492187500e+00,-9.985921382904052734e-01,-1.368370056152343750e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.102000713348388672e-01,8.820080757141113281e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,9.936380767822265625e+01,1.631266632080078125e+02
3.895940780639648438e-01,9.199810028076171875e-02,3.972640037536621094e-01,5.890140533447265625e-01,-1.153610229492187500e+00,-9.985921382904052734e-01,-1.366836071014404297e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.102000713348388672e-01,8.835420608520507812e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.079996585845947266e-02,7.208895111083984375e+01,1.364576721191406250e+02
3.895940780639648438e-01,9.199810028076171875e-02,2.760779857635498047e-01,6.120240688323974609e-01,-1.153610229492187500e+00,-9.985921382904052734e-01,-1.372972011566162109e+00,7.572000026702880859e-01,-2.453980445861816406e-01,-9.199810028076171875e-02,-7.684919834136962891e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-2.453980445861816406e-01,8.287787437438964844e-02,-7.854499816894531250e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.205605506896972656e-02,1.395981788635253906e+00,-2.102000713348388672e-01,8.820080757141113281e-01,8.422079086303710938e-01,-1.998400688171386719e-02,5.120003223419189453e-02,5.135806655883789062e+01,1.018568878173828125e+02
