LShoulderPitch;LShoulderRoll;BlobX;BlobY
0.919999920875658;0.936923201997064;0.0887901834368464;0.876517030523445
0.934545518255965;0.96307703711497;0.055091325134608;0.880804736262217
1;0.96307703711497;0.0594509320064039;0.954749462748367
0.960000101731297;0.983076845825343;0.0396487340297512;0.879640302952589
0.374545529559441;0.832307622413406;0.150263847518529;0.327932132343291
0.305454436530127;0.795384659528375;0.156390439765387;0.236955988939195
0.272727195658108;0.649230776588063;0.272994057824353;0.222555613953134
0.283636464340072;0.452307670235813;0.518561598817679;0.284996097074863
0.341818288687423;0.256923010707437;0.715017604476925;0.418312868489278
0.454545326096847;0.489230633120843;0.491996412058045;0.532947256690754
0.378181858257784;0.576923058529844;0.371401827663805;0.352038477818537
0.343636453036594;0.116922915062623;0.871856588363295;0.40780244385104
0.505454493047514;0.015384468238748;1;0.650750739129152
0.660000158248684;0.0692305852984352;0.920069596908315;0.896834979484082
0.669090979994541;0.321538494646282;0.650358098041403;0.82712616317403
0.669090979994541;0.513846021414874;0.481514644178203;0.789375554336615
0.445454504350991;0.612307574590998;0.325786090205226;0.405211146380914
0.418181756526487;0.561538351179061;0.370531686491472;0.388090088609174
0.323636362608775;0.578461505353718;0.378642497568472;0.316057308993136
0.307272600879298;0.589230633120843;0.386490105904297;0.313570396846983
0.641818232170037;0.655384563883562;0.347615759756058;0.669753840466162
0.641818232170037;0.659999904355187;0.34194665117283;0.67095529033791
