HeadYaw, HeadPitch, LShoulderPitch, LShoulderRoll, LElbowYaw, LElbowRoll, LWristYaw, LHand, LHipYawPitch, LHipRoll, LHipPitch, LKneePitch, LAnklePitch, LAnkleRoll, RHipYawPitch, RHipRoll, RHipPitch, RKneePitch, RAnklePitch, RAnkleRoll, RShoulderPitch, RShoulderRoll, RElbowYaw, RElbowRoll, RWristYaw, RHand, BlobX, BlobY
3.865261077880859375e-01,4.751205444335937500e-02,2.223880290985107422e-01,2.990880012512207031e-01,-1.156678199768066406e+00,-8.175799846649169922e-01,-1.342291831970214844e+00,2.003999948501586914e-01,-3.984212875366210938e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-3.984212875366210938e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.512402534484863281e-02,1.672101974487304688e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.433501739501953125e+02,1.087845153808593750e+02
3.880600929260253906e-01,4.597806930541992188e-02,2.929520606994628906e-01,5.199840068817138672e-01,-1.156678199768066406e+00,-7.961039543151855469e-01,-1.340757846832275391e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112276077270507812e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.155144214630126953e+00,-2.918791770935058594e-02,3.600001335144042969e-03,5.696360778808593750e+01,1.298932952880859375e+02
3.865261077880859375e-01,4.597806930541992188e-02,2.592041492462158203e-01,5.460619926452636719e-01,-1.156678199768066406e+00,-7.961039543151855469e-01,-1.337689876556396484e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112276077270507812e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.155144214630126953e+00,-2.918791770935058594e-02,3.600001335144042969e-03,4.480041122436523438e+01,1.156440353393554688e+02
3.865261077880859375e-01,4.597806930541992188e-02,1.502900123596191406e-01,5.460619926452636719e-01,-1.156678199768066406e+00,-7.976379394531250000e-01,-1.334621906280517578e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.112276077270507812e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,4.373611068725585938e+01,9.602777862548828125e+01
3.880600929260253906e-01,4.597806930541992188e-02,7.819199562072753906e-02,5.414600372314453125e-01,-1.155144214630126953e+00,-7.976379394531250000e-01,-1.314680099487304688e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.110742092132568359e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.586973160505294800e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,4.373611068725585938e+01,9.602777862548828125e+01
3.880600929260253906e-01,4.597806930541992188e-02,-1.691603660583496094e-02,3.098261356353759766e-01,-1.147473812103271484e+00,-8.191139698028564453e-01,-1.314680099487304688e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.672101974487304688e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.155144214630126953e+00,-2.918791770935058594e-02,3.600001335144042969e-03,3.149277648925781250e+02,1.624461364746093750e+01
3.865261077880859375e-01,4.597806930541992188e-02,1.472220420837402344e-01,2.147181034088134766e-01,-1.135201930999755859e+00,-8.221821784973144531e-01,-1.313146114349365234e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.112276077270507812e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.602199912071228027e-02,1.672101974487304688e+00,-1.058878898620605469e-01,1.701164126396179199e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.356104888916015625e+02,8.906741333007812500e+01
3.865261077880859375e-01,4.751205444335937500e-02,1.472220420837402344e-01,2.147181034088134766e-01,-1.135201930999755859e+00,-8.221821784973144531e-01,-1.313146114349365234e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112276077270507812e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.602199912071228027e-02,1.673635959625244141e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.356104888916015625e+02,8.906741333007812500e+01
3.880600929260253906e-01,4.751205444335937500e-02,1.150081157684326172e-01,8.279395103454589844e-02,-1.139803886413574219e+00,-8.237161636352539062e-01,-1.313146114349365234e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.110742092132568359e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.512402534484863281e-02,1.672101974487304688e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.913972625732421875e+02,6.595018768310546875e+01
3.880600929260253906e-01,4.597806930541992188e-02,3.370594978332519531e-02,1.027359962463378906e-01,-1.150541782379150391e+00,-8.221821784973144531e-01,-1.313146114349365234e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112276077270507812e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.701999359130859375e+02,3.016514778137207031e+01
3.865261077880859375e-01,4.751205444335937500e-02,1.376414299011230469e-02,2.791459560394287109e-01,-1.152075767517089844e+00,-8.237161636352539062e-01,-1.313146114349365234e+00,2.003999948501586914e-01,-3.984212875366210938e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-3.984212875366210938e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.512402534484863281e-02,1.672101974487304688e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.154513168334960938e+02,2.740444374084472656e+01
3.880600929260253906e-01,4.751205444335937500e-02,-1.231384277343750000e-02,3.895940780639648438e-01,-1.152075767517089844e+00,-8.221821784973144531e-01,-1.313146114349365234e+00,2.008000016212463379e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.184206008911132812e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,7.352088928222656250e+01,2.163288879394531250e+01
3.865261077880859375e-01,4.597806930541992188e-02,-4.299402236938476562e-02,5.107800960540771484e-01,-1.153610229492187500e+00,-8.206479549407958984e-01,-1.313146114349365234e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.495041370391845703e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.602199912071228027e-02,1.673635959625244141e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,3.648393630981445312e+01,1.896586418151855469e+01
3.880600929260253906e-01,4.597806930541992188e-02,-4.299402236938476562e-02,5.123140811920166016e-01,-1.153610229492187500e+00,-8.221821784973144531e-01,-1.313146114349365234e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.495041370391845703e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.512402534484863281e-02,1.672101974487304688e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.155144214630126953e+00,-2.918791770935058594e-02,3.600001335144042969e-03,3.120634841918945312e+01,1.760750389099121094e+01
3.865261077880859375e-01,4.597806930541992188e-02,-3.532385826110839844e-02,5.123140811920166016e-01,-1.153610229492187500e+00,-8.175799846649169922e-01,-1.311612129211425781e+00,2.003999948501586914e-01,-4.291009902954101562e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.291009902954101562e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,3.740000152587890625e+01,3.097254943847656250e+01
3.880600929260253906e-01,4.597806930541992188e-02,1.529812812805175781e-02,5.123140811920166016e-01,-1.153610229492187500e+00,-8.037741184234619141e-01,-1.310078144073486328e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112276077270507812e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.185740113258361816e+00,-7.602199912071228027e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,3.987067031860351562e+01,4.975402450561523438e+01
3.865261077880859375e-01,4.751205444335937500e-02,3.217196464538574219e-02,5.138480663299560547e-01,-1.153610229492187500e+00,-8.037741184234619141e-01,-1.310078144073486328e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112276077270507812e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,4.112125778198242188e+01,5.570821380615234375e+01
3.880600929260253906e-01,4.597806930541992188e-02,5.978393554687500000e-02,5.383920669555664062e-01,-1.153610229492187500e+00,-8.037741184234619141e-01,-1.310078144073486328e+00,2.008000016212463379e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112276077270507812e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.672101974487304688e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.155144214630126953e+00,-2.918791770935058594e-02,3.600001335144042969e-03,3.725000000000000000e+01,6.408234405517578125e+01
3.865261077880859375e-01,8.279395103454589844e-02,2.392621040344238281e-01,3.926620483398437500e-01,-1.150541782379150391e+00,-8.114440441131591797e-01,-1.299339771270751953e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.701164126396179199e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.050208358764648438e+02,1.065781250000000000e+02
3.880600929260253906e-01,8.432793617248535156e-02,2.423300743103027344e-01,4.417500495910644531e-01,-1.145939826965332031e+00,-8.099100589752197266e-01,-1.299339771270751953e+00,2.003999948501586914e-01,-4.291009902954101562e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.291009902954101562e-02,6.293606758117675781e-02,-9.679961204528808594e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.586973160505294800e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,9.086342620849609375e+01,1.164155120849609375e+02
3.865261077880859375e-01,8.432793617248535156e-02,2.453980445861816406e-01,3.742539882659912109e-01,-1.133667945861816406e+00,-8.099100589752197266e-01,-1.299339771270751953e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.110742092132568359e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.679961204528808594e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.586973160505294800e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.155144214630126953e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.197827224731445312e+02,1.207064743041992188e+02
3.865261077880859375e-01,8.432793617248535156e-02,2.469320297241210938e-01,3.113601207733154297e-01,-1.133667945861816406e+00,-8.114440441131591797e-01,-1.299339771270751953e+00,2.008000016212463379e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.110742092132568359e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.679961204528808594e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.412764282226562500e+02,1.277249298095703125e+02
3.880600929260253906e-01,8.432793617248535156e-02,2.469320297241210938e-01,2.469320297241210938e-01,-1.132133960723876953e+00,-8.114440441131591797e-01,-1.299339771270751953e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.109208106994628906e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.679961204528808594e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.572364807128906250e+02,1.211283798217773438e+02
3.880600929260253906e-01,8.432793617248535156e-02,2.561359405517578125e-01,4.597806930541992188e-02,-1.132133960723876953e+00,-8.114440441131591797e-01,-1.297805786132812500e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.110742092132568359e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.679961204528808594e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,2.174894561767578125e+02,1.260270996093750000e+02
3.880600929260253906e-01,8.432793617248535156e-02,3.405060768127441406e-01,2.852821350097656250e-01,-1.132133960723876953e+00,-8.083760738372802734e-01,-1.159746170043945312e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.672101974487304688e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.480942687988281250e+02,1.438911285400390625e+02
3.865261077880859375e-01,8.279395103454589844e-02,3.957300186157226562e-01,5.905480384826660156e-01,-1.147473812103271484e+00,-7.961039543151855469e-01,-1.159746170043945312e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.495041370391845703e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,6.175729751586914062e+01,1.595023040771484375e+02
3.865261077880859375e-01,8.432793617248535156e-02,5.092461109161376953e-01,6.580440998077392578e-01,-1.147473812103271484e+00,-7.961039543151855469e-01,-1.159746170043945312e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.495041370391845703e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,4.793561553955078125e+01,1.870921020507812500e+02
3.865261077880859375e-01,8.432793617248535156e-02,5.092461109161376953e-01,5.782761573791503906e-01,-1.130599975585937500e+00,-8.022401332855224609e-01,-1.159746170043945312e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.107674121856689453e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.695301055908203125e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.586973160505294800e-02,1.672101974487304688e+00,-1.043539047241210938e-01,1.701164126396179199e+00,1.155144214630126953e+00,-2.918791770935058594e-02,3.600001335144042969e-03,8.041880035400390625e+01,1.910783538818359375e+02
3.865261077880859375e-01,8.432793617248535156e-02,5.092461109161376953e-01,4.708960056304931641e-01,-1.130599975585937500e+00,-8.160459995269775391e-01,-1.159746170043945312e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.104606151580810547e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.695301055908203125e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.586973160505294800e-02,1.672101974487304688e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-3.072190284729003906e-02,3.600001335144042969e-03,1.073494720458984375e+02,1.916435089111328125e+02
3.865261077880859375e-01,8.432793617248535156e-02,5.092461109161376953e-01,2.760779857635498047e-01,-1.129065990447998047e+00,-8.160459995269775391e-01,-1.159746170043945312e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.107674121856689453e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.695301055908203125e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.594529571533203125e+02,2.001545715332031250e+02
3.865261077880859375e-01,8.432793617248535156e-02,5.015759468078613281e-01,1.564259529113769531e-01,-1.129065990447998047e+00,-8.160459995269775391e-01,-1.159746170043945312e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.110742092132568359e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.679961204528808594e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.672101974487304688e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.934456329345703125e+02,2.044444427490234375e+02
3.865261077880859375e-01,8.279395103454589844e-02,3.604481220245361328e-01,1.426200866699218750e-01,-1.150541782379150391e+00,-8.206479549407958984e-01,-1.299339771270751953e+00,2.003999948501586914e-01,-3.984212875366210938e-02,-1.088719367980957031e-01,-9.495041370391845703e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-3.984212875366210938e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.924567871093750000e+02,1.585864257812500000e+02
3.865261077880859375e-01,8.432793617248535156e-02,2.622721195220947266e-01,2.070479393005371094e-01,-1.149007797241210938e+00,-8.191139698028564453e-01,-1.179687976837158203e+00,2.003999948501586914e-01,-3.984212875366210938e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-3.984212875366210938e-02,6.293606758117675781e-02,-9.664621353149414062e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.586973160505294800e-02,1.673635959625244141e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.577090911865234375e+02,1.156424255371093750e+02
3.865261077880859375e-01,8.432793617248535156e-02,1.671640872955322266e-01,2.392621040344238281e-01,-1.152075767517089844e+00,-8.175799846649169922e-01,-1.172018051147460938e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.395741424560546875e+02,7.919389343261718750e+01
3.880600929260253906e-01,8.432793617248535156e-02,8.739614486694335938e-02,2.822141647338867188e-01,-1.150541782379150391e+00,-8.175799846649169922e-01,-1.170484066009521484e+00,2.008000016212463379e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.209641265869140625e+02,4.898687744140625000e+01
3.865261077880859375e-01,8.432793617248535156e-02,8.739614486694335938e-02,3.144280910491943359e-01,-1.152075767517089844e+00,-8.175799846649169922e-01,-1.172018051147460938e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.112546443939208984e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.074424133300781250e+02,5.210797500610351562e+01
3.865261077880859375e-01,8.279395103454589844e-02,4.325461387634277344e-01,8.586215972900390625e-02,-1.130599975585937500e+00,-7.991721630096435547e-01,-1.170484066009521484e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.479701519012451172e-01,2.107674121856689453e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.741320610046386719e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.586973160505294800e-02,1.673635959625244141e+00,-1.043539047241210938e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,1.873452453613281250e+02,1.699967498779296875e+02
3.865261077880859375e-01,8.432793617248535156e-02,4.954400062561035156e-01,-5.526590347290039062e-02,-1.149007797241210938e+00,-8.191139698028564453e-01,-1.173552036285400391e+00,2.003999948501586914e-01,-3.984212875366210938e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.112276077270507812e+00,-1.188891887664794922e+00,7.516529411077499390e-02,-3.984212875366210938e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,2.548259277343750000e+02,2.359037017822265625e+02
3.880600929260253906e-01,8.279395103454589844e-02,4.954400062561035156e-01,-5.833387374877929688e-02,-1.147473812103271484e+00,-8.191139698028564453e-01,-1.173552036285400391e+00,2.003999948501586914e-01,-4.137611389160156250e-02,-1.088719367980957031e-01,-9.464361667633056641e-01,2.112276077270507812e+00,-1.189441919326782227e+00,7.501578330993652344e-02,-4.137611389160156250e-02,6.293606758117675781e-02,-9.649281501770019531e-01,2.112546443939208984e+00,-1.186300277709960938e+00,-7.512402534484863281e-02,1.673635959625244141e+00,-1.058878898620605469e-01,1.702698111534118652e+00,1.153610229492187500e+00,-2.918791770935058594e-02,3.600001335144042969e-03,2.366829223632812500e+02,1.867561035156250000e+02
